Dataset ACC NMI PURITY FSCORE TIME
Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.3014

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.5461

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:30.3882

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.2950

Dataset:Caltech101-7	 0.1283	 0.0427	 0.1292	 0.0863	 0.9318	 0.1580	 0.0072	 Time:10.4648

Dataset:Caltech101-7	 0.0921	 0.0111	 0.0942	 0.0830	 0.9786	 0.1531	 0.0002	 Time:25.6493

Dataset:Caltech101-7	 0.0933	 0.0123	 0.0950	 0.0830	 0.9742	 0.1530	 0.0001	 Time:37.6806

Dataset:Caltech101-7	 0.0925	 0.0120	 0.0946	 0.0830	 0.9743	 0.1530	 0.0001	 Time:52.3904

Dataset:Caltech101-7	 0.1046	 0.0211	 0.1079	 0.0833	 0.9362	 0.1530	 0.0007	 Time:90.7437

Dataset:Caltech101-7	 0.1083	 0.0232	 0.1104	 0.0833	 0.9228	 0.1528	 0.0008	 Time:113.1140

Dataset:Caltech101-7	 0.1150	 0.0298	 0.1179	 0.0834	 0.8997	 0.1527	 0.0010	 Time:163.5485

Dataset:Caltech101-7	 0.1200	 0.0329	 0.1217	 0.0835	 0.8729	 0.1525	 0.0013	 Time:229.5782

Dataset:Caltech101-7	 0.1338	 0.0474	 0.1388	 0.0838	 0.7965	 0.1517	 0.0019	 Time:297.3057

Dataset:Caltech101-7	 0.0908	 0.0109	 0.0942	 0.0830	 0.9768	 0.1530	 0.0001	 Time:14.0683

Dataset:Caltech101-7	 0.0272	 0.0123	 0.0323	 0.0198	 0.9758	 0.0387	 0.0000	 Time:13.0618

Dataset:Caltech101-7	 0.0270	 0.0129	 0.0323	 0.0198	 0.9738	 0.0387	 0.0000	 Time:22.5400

